utc_iso,sun_az_deg_from_north,sun_el_deg
2026-06-29T11:20:00Z,197.0613,51.9403
2026-06-29T11:30:00Z,200.7142,51.541
2026-06-29T11:40:00Z,204.3097,51.0689
2026-06-29T11:50:00Z,207.8411,50.5269
2026-06-29T12:00:00Z,211.3028,49.9184
2026-06-29T12:10:00Z,214.6907,49.247
2026-06-29T12:20:00Z,218.002,48.5164
2026-06-29T12:30:00Z,221.2351,47.7304
2026-06-29T12:40:00Z,224.3894,46.8927
2026-06-29T12:50:00Z,227.4653,46.0072
2026-06-29T13:00:00Z,230.464,45.0775
2026-06-29T13:10:00Z,233.3874,44.1073
2026-06-29T13:20:00Z,236.2379,43.1002
2026-06-29T13:30:00Z,239.0184,42.0594
2026-06-29T13:40:00Z,241.732,40.9882
2026-06-29T13:50:00Z,244.3821,39.8897
2026-06-29T14:00:00Z,246.9722,38.7669
2026-06-29T14:10:00Z,249.5059,37.6226
2026-06-29T14:20:00Z,251.9868,36.4594
2026-06-29T14:30:00Z,254.4186,35.28
2026-06-29T14:40:00Z,256.8047,34.0867
2026-06-29T14:50:00Z,259.1488,32.8819
2026-06-29T15:00:00Z,261.4542,31.6677
2026-06-29T15:10:00Z,263.7243,30.4464
2026-06-29T15:20:00Z,265.9621,29.2198
2026-06-29T15:30:00Z,268.1709,27.9899
2026-06-29T15:40:00Z,270.3535,26.7587
2026-06-29T15:50:00Z,272.5128,25.5278
2026-06-29T16:00:00Z,274.6515,24.2992
2026-06-29T16:10:00Z,276.7722,23.0745
2026-06-29T16:20:00Z,278.8773,21.8553
2026-06-29T16:30:00Z,280.9693,20.6433
2026-06-29T16:40:00Z,283.0504,19.4401
2026-06-29T16:50:00Z,285.1227,18.2474
2026-06-29T17:00:00Z,287.1883,17.0666
2026-06-29T17:10:00Z,289.2491,15.8994
2026-06-29T17:20:00Z,291.3069,14.7473
2026-06-29T17:30:00Z,293.3635,13.6118
2026-06-29T17:40:00Z,295.4206,12.4947
2026-06-29T17:50:00Z,297.4796,11.3976
2026-06-29T18:00:00Z,299.542,10.322
2026-06-29T18:10:00Z,301.6093,9.2697
2026-06-29T18:20:00Z,303.6825,8.2425
2026-06-29T18:30:00Z,305.7629,7.2424
2026-06-29T18:40:00Z,307.8516,6.2712
2026-06-29T18:50:00Z,309.9494,5.3314
2026-06-29T19:00:00Z,312.0572,4.4257
2026-06-29T19:10:00Z,314.1758,3.5582
2026-06-29T19:20:00Z,316.3058,2.7314
2026-06-29T19:30:00Z,318.4477,1.95
2026-06-29T19:40:00Z,320.6019,1.2199
2026-06-29T19:50:00Z,322.7686,0.5472
2026-06-30T01:20:00Z,37.3747,0.5774
2026-06-30T01:30:00Z,39.5411,1.2528
2026-06-30T01:40:00Z,41.695,1.9854
2026-06-30T01:50:00Z,43.8367,2.769
2026-06-30T02:00:00Z,45.9664,3.5977
2026-06-30T02:10:00Z,48.0849,4.4668
2026-06-30T02:20:00Z,50.1927,5.3741
2026-06-30T02:30:00Z,52.2905,6.3153
2026-06-30T02:40:00Z,54.3791,7.2877
2026-06-30T02:50:00Z,56.4597,8.289
2026-06-30T03:00:00Z,58.5331,9.3171
2026-06-30T03:10:00Z,60.6006,10.3703
2026-06-30T03:20:00Z,62.6635,11.4467
2026-06-30T03:30:00Z,64.723,12.5446
2026-06-30T03:40:00Z,66.7806,13.6623
2026-06-30T03:50:00Z,68.838,14.7982
2026-06-30T04:00:00Z,70.8966,15.9507
2026-06-30T04:10:00Z,72.9584,17.1183
2026-06-30T04:20:00Z,75.025,18.2992
2026-06-30T04:30:00Z,77.0985,19.4921
2026-06-30T04:40:00Z,79.1809,20.6953
2026-06-30T04:50:00Z,81.2744,21.9071
2026-06-30T05:00:00Z,83.3812,23.126
2026-06-30T05:10:00Z,85.5037,24.3504
2026-06-30T05:20:00Z,87.6443,25.5786
2026-06-30T05:30:00Z,89.8057,26.8088
2026-06-30T05:40:00Z,91.9907,28.0393
2026-06-30T05:50:00Z,94.2019,29.2683
2026-06-30T06:00:00Z,96.4424,30.4939
2026-06-30T06:10:00Z,98.7153,31.7141
2026-06-30T06:20:00Z,101.0238,32.927
2026-06-30T06:30:00Z,103.3711,34.1303
2026-06-30T06:40:00Z,105.7607,35.322
2026-06-30T06:50:00Z,108.1961,36.4996
2026-06-30T07:00:00Z,110.6808,37.6607
2026-06-30T07:10:00Z,113.2184,38.8028
2026-06-30T07:20:00Z,115.8126,39.9232
2026-06-30T07:30:00Z,118.467,41.019
2026-06-30T07:40:00Z,121.185,42.0873
2026-06-30T07:50:00Z,123.97,43.125
2026-06-30T08:00:00Z,126.8251,44.1289
2026-06-30T08:10:00Z,129.7531,45.0955
2026-06-30T08:20:00Z,132.7564,46.0213
2026-06-30T08:30:00Z,135.8367,46.9027
2026-06-30T08:40:00Z,138.9953,47.736
2026-06-30T08:50:00Z,142.2325,48.5174
2026-06-30T09:00:00Z,145.5476,49.2432
2026-06-30T09:10:00Z,148.9389,49.9094
2026-06-30T09:20:00Z,152.4035,50.5125
2026-06-30T09:30:00Z,155.9372,51.049
2026-06-30T09:40:00Z,159.5344,51.5154
2026-06-30T09:50:00Z,163.1882,51.9088
2026-06-30T10:00:00Z,166.8903,52.2265
2026-06-30T10:10:00Z,170.6313,52.4662
2026-06-30T10:20:00Z,174.4008,52.6263
2026-06-30T10:30:00Z,178.1875,52.7055
2026-06-30T10:40:00Z,181.9799,52.7033
2026-06-30T10:50:00Z,185.766,52.6196
2026-06-30T11:00:00Z,189.5343,52.4552
2026-06-30T11:10:00Z,193.2735,52.2111
2026-06-30T11:20:00Z,196.9733,51.8892
2026-06-30T11:30:00Z,200.6242,51.4917
2026-06-30T11:40:00Z,204.2182,51.0213
2026-06-30T11:50:00Z,207.7484,50.481
2026-06-30T12:00:00Z,211.2092,49.8742
2026-06-30T12:10:00Z,214.5966,49.2045
2026-06-30T12:20:00Z,217.9076,48.4755
2026-06-30T12:30:00Z,221.1406,47.691
2026-06-30T12:40:00Z,224.295,46.8547
2026-06-30T12:50:00Z,227.3712,45.9706
2026-06-30T13:00:00Z,230.3705,45.0422
2026-06-30T13:10:00Z,233.2945,44.0732
2026-06-30T13:20:00Z,236.1458,43.0671
2026-06-30T13:30:00Z,238.9271,42.0273
2026-06-30T13:40:00Z,241.6416,40.9571
2026-06-30T13:50:00Z,244.2926,39.8594
2026-06-30T14:00:00Z,246.8836,38.7374
2026-06-30T14:10:00Z,249.4183,37.5937
2026-06-30T14:20:00Z,251.9002,36.4312
2026-06-30T14:30:00Z,254.3329,35.2522
2026-06-30T14:40:00Z,256.7201,34.0594
2026-06-30T14:50:00Z,259.0652,32.8549
2026-06-30T15:00:00Z,261.3715,31.641
2026-06-30T15:10:00Z,263.6425,30.4198
2026-06-30T15:20:00Z,265.8813,29.1933
2026-06-30T15:30:00Z,268.0909,27.9635
2026-06-30T15:40:00Z,270.2744,26.7322
2026-06-30T15:50:00Z,272.4345,25.5013
2026-06-30T16:00:00Z,274.574,24.2726
2026-06-30T16:10:00Z,276.6954,23.0476
2026-06-30T16:20:00Z,278.8013,21.8282
2026-06-30T16:30:00Z,280.894,20.6159
2026-06-30T16:40:00Z,282.9758,19.4123
2026-06-30T16:50:00Z,285.0488,18.2191
2026-06-30T17:00:00Z,287.115,17.0379
2026-06-30T17:10:00Z,289.1764,15.8701
2026-06-30T17:20:00Z,291.2349,14.7175
2026-06-30T17:30:00Z,293.2921,13.5815
2026-06-30T17:40:00Z,295.3497,12.4637
2026-06-30T17:50:00Z,297.4094,11.3659
2026-06-30T18:00:00Z,299.4724,10.2895
2026-06-30T18:10:00Z,301.5402,9.2365
2026-06-30T18:20:00Z,303.614,8.2086
2026-06-30T18:30:00Z,305.695,7.2077
2026-06-30T18:40:00Z,307.7842,6.2358
2026-06-30T18:50:00Z,309.8826,5.2951
2026-06-30T19:00:00Z,311.9911,4.3888
2026-06-30T19:10:00Z,314.1103,3.5208
2026-06-30T19:20:00Z,316.2409,2.6935
2026-06-30T19:30:00Z,318.3835,1.9119
2026-06-30T19:40:00Z,320.5384,1.182
2026-06-30T19:50:00Z,322.7058,0.51
2026-07-01T01:20:00Z,37.3525,0.5135
2026-07-01T01:30:00Z,39.5202,1.1859
2026-07-01T01:40:00Z,41.6754,1.916
2026-07-01T01:50:00Z,43.8182,2.6978
2026-07-01T02:00:00Z,45.9492,3.5251
2026-07-01T02:10:00Z,48.0688,4.3932
2026-07-01T02:20:00Z,50.1776,5.2996
2026-07-01T02:30:00Z,52.2764,6.2403
2026-07-01T02:40:00Z,54.3661,7.2121
2026-07-01T02:50:00Z,56.4476,8.213
2026-07-01T03:00:00Z,58.522,9.2409
2026-07-01T03:10:00Z,60.5903,10.2938
2026-07-01T03:20:00Z,62.654,11.3699
2026-07-01T03:30:00Z,64.7142,12.4676
2026-07-01T03:40:00Z,66.7726,13.5851
2026-07-01T03:50:00Z,68.8306,14.7209
2026-07-01T04:00:00Z,70.8899,15.8733
2026-07-01T04:10:00Z,72.9522,17.0407
2026-07-01T04:20:00Z,75.0193,18.2216
2026-07-01T04:30:00Z,77.0933,19.4143
2026-07-01T04:40:00Z,79.1761,20.6174
2026-07-01T04:50:00Z,81.2699,21.8292
2026-07-01T05:00:00Z,83.3769,23.0481
2026-07-01T05:10:00Z,85.4996,24.2724
2026-07-01T05:20:00Z,87.6403,25.5005
2026-07-01T05:30:00Z,89.8018,26.7307
2026-07-01T05:40:00Z,91.9867,27.9611
2026-07-01T05:50:00Z,94.1978,29.1901
2026-07-01T06:00:00Z,96.4381,30.4156
2026-07-01T06:10:00Z,98.7106,31.6359
2026-07-01T06:20:00Z,101.0187,32.8487
2026-07-01T06:30:00Z,103.3654,34.052
2026-07-01T06:40:00Z,105.7543,35.2436
2026-07-01T06:50:00Z,108.1889,36.4212
2026-07-01T07:00:00Z,110.6726,37.5824
2026-07-01T07:10:00Z,113.2092,38.7245
2026-07-01T07:20:00Z,115.8021,39.8449
2026-07-01T07:30:00Z,118.455,40.9408
2026-07-01T07:40:00Z,121.1713,42.0093
2026-07-01T07:50:00Z,123.9544,43.0471
2026-07-01T08:00:00Z,126.8074,44.0511
2026-07-01T08:10:00Z,129.7331,45.0179
2026-07-01T08:20:00Z,132.7339,45.944
2026-07-01T08:30:00Z,135.8115,46.8257
2026-07-01T08:40:00Z,138.967,47.6594
2026-07-01T08:50:00Z,142.2009,48.4413
2026-07-01T09:00:00Z,145.5125,49.1675
2026-07-01T09:10:00Z,148.9001,49.8344
2026-07-01T09:20:00Z,152.3608,50.4383
2026-07-01T09:30:00Z,155.8905,50.9755
2026-07-01T09:40:00Z,159.4835,51.4429
2026-07-01T09:50:00Z,163.133,51.8373
2026-07-01T10:00:00Z,166.8308,52.1561
2026-07-01T10:10:00Z,170.5676,52.3971
2026-07-01T10:20:00Z,174.3329,52.5586
2026-07-01T10:30:00Z,178.1156,52.6392
2026-07-01T10:40:00Z,181.9042,52.6385
2026-07-01T10:50:00Z,185.6867,52.5565
2026-07-01T11:00:00Z,189.4517,52.3937
2026-07-01T11:10:00Z,193.188,52.1514
2026-07-01T11:20:00Z,196.8851,51.8312
2026-07-01T11:30:00Z,200.5339,51.4355
2026-07-01T11:40:00Z,204.126,50.9668
2026-07-01T11:50:00Z,207.6546,50.4283
2026-07-01T12:00:00Z,211.1143,49.8233
2026-07-01T12:10:00Z,214.5008,49.1552
2026-07-01T12:20:00Z,217.8112,48.4278
2026-07-01T12:30:00Z,221.0439,47.6449
2026-07-01T12:40:00Z,224.1983,46.8101
2026-07-01T12:50:00Z,227.2747,45.9274
2026-07-01T13:00:00Z,230.2743,45.0003
2026-07-01T13:10:00Z,233.1988,44.0325
2026-07-01T13:20:00Z,236.0507,43.0276
2026-07-01T13:30:00Z,238.8327,41.9889
2026-07-01T13:40:00Z,241.548,40.9195
2026-07-01T13:50:00Z,244.1999,39.8228
2026-07-01T14:00:00Z,246.7919,38.7015
2026-07-01T14:10:00Z,249.3275,37.5585
2026-07-01T14:20:00Z,251.8103,36.3966
2026-07-01T14:30:00Z,254.2441,35.2182
2026-07-01T14:40:00Z,256.6322,34.0257
2026-07-01T14:50:00Z,258.9782,32.8216
2026-07-01T15:00:00Z,261.2856,31.608
2026-07-01T15:10:00Z,263.5575,30.387
2026-07-01T15:20:00Z,265.7972,29.1606
2026-07-01T15:30:00Z,268.0077,27.9309
2026-07-01T15:40:00Z,270.1921,26.6996
2026-07-01T15:50:00Z,272.3531,25.4686
2026-07-01T16:00:00Z,274.4934,24.2397
2026-07-01T16:10:00Z,276.6156,23.0145
2026-07-01T16:20:00Z,278.7223,21.7948
2026-07-01T16:30:00Z,280.8158,20.5822
2026-07-01T16:40:00Z,282.8983,19.3783
2026-07-01T16:50:00Z,284.972,18.1847
2026-07-01T17:00:00Z,287.0389,17.0029
2026-07-01T17:10:00Z,289.1011,15.8347
2026-07-01T17:20:00Z,291.1602,14.6814
2026-07-01T17:30:00Z,293.2181,13.5448
2026-07-01T17:40:00Z,295.2764,12.4264
2026-07-01T17:50:00Z,297.3367,11.3278
2026-07-01T18:00:00Z,299.4003,10.2508
2026-07-01T18:10:00Z,301.4688,9.197
2026-07-01T18:20:00Z,303.5433,8.1683
2026-07-01T18:30:00Z,305.6249,7.1666
2026-07-01T18:40:00Z,307.7148,6.194
2026-07-01T18:50:00Z,309.8139,5.2526
2026-07-01T19:00:00Z,311.9231,4.3456
2026-07-01T19:10:00Z,314.043,3.4771
2026-07-01T19:20:00Z,316.1744,2.6494
2026-07-01T19:30:00Z,318.3177,1.8678
2026-07-01T19:40:00Z,320.4734,1.1383
2026-07-01T19:50:00Z,322.6417,0.4671
2026-07-02T01:20:00Z,37.3334,0.4448
2026-07-02T01:30:00Z,39.5025,1.1138
2026-07-02T01:40:00Z,41.659,1.8413
2026-07-02T01:50:00Z,43.8032,2.6211
2026-07-02T02:00:00Z,45.9354,3.4471
2026-07-02T02:10:00Z,48.0562,4.3142
2026-07-02T02:20:00Z,50.1662,5.2196
2026-07-02T02:30:00Z,52.2661,6.1597
2026-07-02T02:40:00Z,54.3569,7.1311
2026-07-02T02:50:00Z,56.4394,8.1316
2026-07-02T03:00:00Z,58.5147,9.1591
2026-07-02T03:10:00Z,60.584,10.2118
2026-07-02T03:20:00Z,62.6486,11.2877
2026-07-02T03:30:00Z,64.7097,12.3852
2026-07-02T03:40:00Z,66.7688,13.5026
2026-07-02T03:50:00Z,68.8275,14.6382
2026-07-02T04:00:00Z,70.8875,15.7905
2026-07-02T04:10:00Z,72.9504,16.9578
2026-07-02T04:20:00Z,75.0181,18.1386
2026-07-02T04:30:00Z,77.0926,19.3313
2026-07-02T04:40:00Z,79.1758,20.5343
2026-07-02T04:50:00Z,81.27,21.7461
2026-07-02T05:00:00Z,83.3774,22.9649
2026-07-02T05:10:00Z,85.5003,24.1892
2026-07-02T05:20:00Z,87.6412,25.4172
2026-07-02T05:30:00Z,89.8028,26.6474
2026-07-02T05:40:00Z,91.9876,27.8778
2026-07-02T05:50:00Z,94.1987,29.1067
2026-07-02T06:00:00Z,96.4388,30.3322
2026-07-02T06:10:00Z,98.7111,31.5524
2026-07-02T06:20:00Z,101.0187,32.7652
2026-07-02T06:30:00Z,103.365,33.9685
2026-07-02T06:40:00Z,105.7533,35.16
2026-07-02T06:50:00Z,108.187,36.3376
2026-07-02T07:00:00Z,110.6698,37.4987
2026-07-02T07:10:00Z,113.2053,38.6408
2026-07-02T07:20:00Z,115.7969,39.7613
2026-07-02T07:30:00Z,118.4483,40.8572
2026-07-02T07:40:00Z,121.163,41.9256
2026-07-02T07:50:00Z,123.9442,42.9636
2026-07-02T08:00:00Z,126.7951,43.9677
2026-07-02T08:10:00Z,129.7184,44.9346
2026-07-02T08:20:00Z,132.7165,45.8609
2026-07-02T08:30:00Z,135.7912,46.7428
2026-07-02T08:40:00Z,138.9436,47.5768
2026-07-02T08:50:00Z,142.1741,48.3591
2026-07-02T09:00:00Z,145.4821,49.0858
2026-07-02T09:10:00Z,148.8658,49.7532
2026-07-02T09:20:00Z,152.3224,50.3577
2026-07-02T09:30:00Z,155.8477,50.8957
2026-07-02T09:40:00Z,159.4363,51.3639
2026-07-02T09:50:00Z,163.0812,51.7593
2026-07-02T10:00:00Z,166.7744,52.0792
2026-07-02T10:10:00Z,170.5066,52.3214
2026-07-02T10:20:00Z,174.2674,52.4841
2026-07-02T10:30:00Z,178.0457,52.5662
2026-07-02T10:40:00Z,181.8301,52.567
2026-07-02T10:50:00Z,185.6087,52.4866
2026-07-02T11:00:00Z,189.37,52.3254
2026-07-02T11:10:00Z,193.1029,52.0848
2026-07-02T11:20:00Z,196.7971,51.7664
2026-07-02T11:30:00Z,200.4432,51.3724
2026-07-02T11:40:00Z,204.0331,50.9056
2026-07-02T11:50:00Z,207.5599,50.3688
2026-07-02T12:00:00Z,211.0181,49.7655
2026-07-02T12:10:00Z,214.4035,49.0992
2026-07-02T12:20:00Z,217.7131,48.3734
2026-07-02T12:30:00Z,220.9453,47.5921
2026-07-02T12:40:00Z,224.0994,46.7588
2026-07-02T12:50:00Z,227.1758,45.8775
2026-07-02T13:00:00Z,230.1756,44.9518
2026-07-02T13:10:00Z,233.1005,43.9853
2026-07-02T13:20:00Z,235.9529,42.9816
2026-07-02T13:30:00Z,238.7355,41.9439
2026-07-02T13:40:00Z,241.4515,40.8756
2026-07-02T13:50:00Z,244.1042,39.7797
2026-07-02T14:00:00Z,246.697,38.6592
2026-07-02T14:10:00Z,249.2336,37.517
2026-07-02T14:20:00Z,251.7174,36.3557
2026-07-02T14:30:00Z,254.1521,35.1778
2026-07-02T14:40:00Z,256.5412,33.9858
2026-07-02T14:50:00Z,258.8882,32.782
2026-07-02T15:00:00Z,261.1965,31.5687
2026-07-02T15:10:00Z,263.4694,30.3479
2026-07-02T15:20:00Z,265.71,29.1217
2026-07-02T15:30:00Z,267.9215,27.892
2026-07-02T15:40:00Z,270.1067,26.6607
2026-07-02T15:50:00Z,272.2686,25.4297
2026-07-02T16:00:00Z,274.4098,24.2006
2026-07-02T16:10:00Z,276.5329,22.9753
2026-07-02T16:20:00Z,278.6404,21.7553
2026-07-02T16:30:00Z,280.7347,20.5423
2026-07-02T16:40:00Z,282.818,19.338
2026-07-02T16:50:00Z,284.8925,18.144
2026-07-02T17:00:00Z,286.9602,16.9617
2026-07-02T17:10:00Z,289.0231,15.7929
2026-07-02T17:20:00Z,291.083,14.6391
2026-07-02T17:30:00Z,293.1416,13.5018
2026-07-02T17:40:00Z,295.2006,12.3827
2026-07-02T17:50:00Z,297.2616,11.2834
2026-07-02T18:00:00Z,299.326,10.2057
2026-07-02T18:10:00Z,301.3952,9.1511
2026-07-02T18:20:00Z,303.4704,8.1217
2026-07-02T18:30:00Z,305.5528,7.1192
2026-07-02T18:40:00Z,307.6435,6.1458
2026-07-02T18:50:00Z,309.7434,5.2037
2026-07-02T19:00:00Z,311.8533,4.2962
2026-07-02T19:10:00Z,313.9741,3.4271
2026-07-02T19:20:00Z,316.1063,2.5992
2026-07-02T19:30:00Z,318.2505,1.8177
2026-07-02T19:40:00Z,320.4071,1.0887
2026-07-02T19:50:00Z,322.5763,0.4187
2026-07-03T01:20:00Z,37.3175,0.3714
2026-07-03T01:30:00Z,39.4881,1.0367
2026-07-03T01:40:00Z,41.646,1.7614
2026-07-03T01:50:00Z,43.7915,2.5391
2026-07-03T02:00:00Z,45.9251,3.3636
2026-07-03T02:10:00Z,48.0472,4.2296
2026-07-03T02:20:00Z,50.1584,5.1336
2026-07-03T02:30:00Z,52.2596,6.0736
2026-07-03T02:40:00Z,54.3515,7.0445
2026-07-03T02:50:00Z,56.4352,8.0447
2026-07-03T03:00:00Z,58.5115,9.0719
2026-07-03T03:10:00Z,60.5819,10.1244
2026-07-03T03:20:00Z,62.6473,11.2001
2026-07-03T03:30:00Z,64.7094,12.2975
2026-07-03T03:40:00Z,66.7693,13.4148
2026-07-03T03:50:00Z,68.8289,14.5503
2026-07-03T04:00:00Z,70.8895,15.7025
2026-07-03T04:10:00Z,72.9531,16.8698
2026-07-03T04:20:00Z,75.0215,18.0505
2026-07-03T04:30:00Z,77.0965,19.2432
2026-07-03T04:40:00Z,79.1803,20.4462
2026-07-03T04:50:00Z,81.2749,21.6578
2026-07-03T05:00:00Z,83.3826,22.8766
2026-07-03T05:10:00Z,85.5058,24.1009
2026-07-03T05:20:00Z,87.647,25.3289
2026-07-03T05:30:00Z,89.8087,26.559
2026-07-03T05:40:00Z,91.9936,27.7894
2026-07-03T05:50:00Z,94.2046,29.0182
2026-07-03T06:00:00Z,96.4446,30.2437
2026-07-03T06:10:00Z,98.7167,31.4638
2026-07-03T06:20:00Z,101.024,32.6765
2026-07-03T06:30:00Z,103.3698,33.8797
2026-07-03T06:40:00Z,105.7574,35.0713
2026-07-03T06:50:00Z,108.1905,36.2488
2026-07-03T07:00:00Z,110.6724,37.4098
2026-07-03T07:10:00Z,113.2067,38.5519
2026-07-03T07:20:00Z,115.7971,39.6722
2026-07-03T07:30:00Z,118.447,40.7681
2026-07-03T07:40:00Z,121.16,41.8366
2026-07-03T07:50:00Z,123.9393,42.8745
2026-07-03T08:00:00Z,126.788,43.8786
2026-07-03T08:10:00Z,129.7089,44.8456
2026-07-03T08:20:00Z,132.7043,45.772
2026-07-03T08:30:00Z,135.776,46.6542
2026-07-03T08:40:00Z,138.9252,47.4884
2026-07-03T08:50:00Z,142.1522,48.2709
2026-07-03T09:00:00Z,145.4563,48.998
2026-07-03T09:10:00Z,148.8359,49.6659
2026-07-03T09:20:00Z,152.2882,50.2709
2026-07-03T09:30:00Z,155.809,50.8096
2026-07-03T09:40:00Z,159.3928,51.2786
2026-07-03T09:50:00Z,163.0329,51.6749
2026-07-03T10:00:00Z,166.7212,51.9958
2026-07-03T10:10:00Z,170.4485,52.2391
2026-07-03T10:20:00Z,174.2044,52.4031
2026-07-03T10:30:00Z,177.978,52.4865
2026-07-03T10:40:00Z,181.7577,52.4888
2026-07-03T10:50:00Z,185.532,52.4099
2026-07-03T11:00:00Z,189.2893,52.2503
2026-07-03T11:10:00Z,193.0185,52.0114
2026-07-03T11:20:00Z,196.7093,51.6947
2026-07-03T11:30:00Z,200.3525,51.3025
2026-07-03T11:40:00Z,203.9398,50.8375
2026-07-03T11:50:00Z,207.4645,50.3025
2026-07-03T12:00:00Z,210.9209,49.701
2026-07-03T12:10:00Z,214.3048,49.0364
2026-07-03T12:20:00Z,217.6134,48.3123
2026-07-03T12:30:00Z,220.8449,47.5325
2026-07-03T12:40:00Z,223.9985,46.7009
2026-07-03T12:50:00Z,227.0747,45.821
2026-07-03T13:00:00Z,230.0745,44.8967
2026-07-03T13:10:00Z,232.9996,43.9315
2026-07-03T13:20:00Z,235.8524,42.929
2026-07-03T13:30:00Z,238.6356,41.8924
2026-07-03T13:40:00Z,241.3523,40.8251
2026-07-03T13:50:00Z,244.0057,39.7302
2026-07-03T14:00:00Z,246.5993,38.6106
2026-07-03T14:10:00Z,249.1367,37.4691
2026-07-03T14:20:00Z,251.6214,36.3084
2026-07-03T14:30:00Z,254.0571,35.1311
2026-07-03T14:40:00Z,256.4471,33.9396
2026-07-03T14:50:00Z,258.7951,32.7362
2026-07-03T15:00:00Z,261.1044,31.5232
2026-07-03T15:10:00Z,263.3782,30.3026
2026-07-03T15:20:00Z,265.6198,29.0765
2026-07-03T15:30:00Z,267.8323,27.8469
2026-07-03T15:40:00Z,270.0185,26.6156
2026-07-03T15:50:00Z,272.1813,25.3845
2026-07-03T16:00:00Z,274.3234,24.1553
2026-07-03T16:10:00Z,276.4474,22.9297
2026-07-03T16:20:00Z,278.5558,21.7095
2026-07-03T16:30:00Z,280.6509,20.4962
2026-07-03T16:40:00Z,282.7351,19.2915
2026-07-03T16:50:00Z,284.8104,18.097
2026-07-03T17:00:00Z,286.8789,16.9142
2026-07-03T17:10:00Z,288.9426,15.7449
2026-07-03T17:20:00Z,291.0033,14.5904
2026-07-03T17:30:00Z,293.0627,13.4525
2026-07-03T17:40:00Z,295.1225,12.3327
2026-07-03T17:50:00Z,297.1843,11.2327
2026-07-03T18:00:00Z,299.2495,10.1542
2026-07-03T18:10:00Z,301.3195,9.0989
2026-07-03T18:20:00Z,303.3955,8.0686
2026-07-03T18:30:00Z,305.4788,7.0654
2026-07-03T18:40:00Z,307.5703,6.0912
2026-07-03T18:50:00Z,309.671,5.1479
2026-07-03T19:00:00Z,311.7819,4.2404
2026-07-03T19:10:00Z,313.9035,3.3709
2026-07-03T19:20:00Z,316.0367,2.5428
2026-07-03T19:30:00Z,318.1819,1.7615
2026-07-03T19:40:00Z,320.3395,1.0334
2026-07-03T19:50:00Z,322.5098,0.3649
2026-07-04T01:20:00Z,37.3047,0.2934
2026-07-04T01:30:00Z,39.4769,0.9547
2026-07-04T01:40:00Z,41.6363,1.6763
2026-07-04T01:50:00Z,43.7834,2.4518
2026-07-04T02:00:00Z,45.9184,3.2748
2026-07-04T02:10:00Z,48.0418,4.1396
2026-07-04T02:20:00Z,50.1544,5.0427
2026-07-04T02:30:00Z,52.2569,5.9821
2026-07-04T02:40:00Z,54.3501,6.9526
2026-07-04T02:50:00Z,56.4349,7.9524
2026-07-04T03:00:00Z,58.5124,8.9794
2026-07-04T03:10:00Z,60.5838,10.0316
2026-07-04T03:20:00Z,62.6503,11.1073
2026-07-04T03:30:00Z,64.7133,12.2045
2026-07-04T03:40:00Z,66.7742,13.3217
2026-07-04T03:50:00Z,68.8346,14.4572
2026-07-04T04:00:00Z,70.8961,15.6094
2026-07-04T04:10:00Z,72.9604,16.7766
2026-07-04T04:20:00Z,75.0295,17.9573
2026-07-04T04:30:00Z,77.1051,19.1499
2026-07-04T04:40:00Z,79.1894,20.3529
2026-07-04T04:50:00Z,81.2846,21.5646
2026-07-04T05:00:00Z,83.3927,22.7833
2026-07-04T05:10:00Z,85.5163,24.0075
2026-07-04T05:20:00Z,87.6578,25.2355
2026-07-04T05:30:00Z,89.8197,26.4656
2026-07-04T05:40:00Z,92.0047,27.6959
2026-07-04T05:50:00Z,94.2157,28.9247
2026-07-04T06:00:00Z,96.4557,30.1501
2026-07-04T06:10:00Z,98.7275,31.3701
2026-07-04T06:20:00Z,101.0345,32.5828
2026-07-04T06:30:00Z,103.3799,33.7859
2026-07-04T06:40:00Z,105.767,34.9773
2026-07-04T06:50:00Z,108.1993,36.1547
2026-07-04T07:00:00Z,110.6803,37.3157
2026-07-04T07:10:00Z,113.2135,38.4576
2026-07-04T07:20:00Z,115.8027,39.5779
2026-07-04T07:30:00Z,118.4511,40.6737
2026-07-04T07:40:00Z,121.1624,41.7421
2026-07-04T07:50:00Z,123.9398,42.78
2026-07-04T08:00:00Z,126.7863,43.7841
2026-07-04T08:10:00Z,129.7047,44.7511
2026-07-04T08:20:00Z,132.6974,45.6775
2026-07-04T08:30:00Z,135.766,46.5597
2026-07-04T08:40:00Z,138.9118,47.3941
2026-07-04T08:50:00Z,142.1351,48.1768
2026-07-04T09:00:00Z,145.4353,48.9042
2026-07-04T09:10:00Z,148.8107,49.5725
2026-07-04T09:20:00Z,152.2584,50.178
2026-07-04T09:30:00Z,155.7744,50.7172
2026-07-04T09:40:00Z,159.3533,51.1869
2026-07-04T09:50:00Z,162.9883,51.584
2026-07-04T10:00:00Z,166.6714,51.9058
2026-07-04T10:10:00Z,170.3934,52.1502
2026-07-04T10:20:00Z,174.1441,52.3154
2026-07-04T10:30:00Z,177.9125,52.4001
2026-07-04T10:40:00Z,181.6873,52.4038
2026-07-04T10:50:00Z,185.4569,52.3264
2026-07-04T11:00:00Z,189.2097,52.1685
2026-07-04T11:10:00Z,192.9348,51.9312
2026-07-04T11:20:00Z,196.622,51.6163
2026-07-04T11:30:00Z,200.2618,51.2259
